name,date,region,cross_join,globalhorizontalirradiance,directnormalirradiance,diffusehorizontalirradiance,globalhorizontalirradiance_2,directnormalirradiance_2,diffusehorizontalirradiance_2
Catanzaro,30/04/2021 23:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 23:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 23:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,30/04/2021 22:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 22:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 22:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 21:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,30/04/2021 21:00:00 PM,nord,,0.22,0.0,0.22,0.88,0.88,0.88
Bologna,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 21:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,30/04/2021 21:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 21:00:00 PM,nord,,0.44,0.0,0.44,1.6,1.6,1.6
Venice,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 20:00:00 PM,centro_sud,,40.72,84.26,32.82,55.55,55.55,55.55
Catanzaro,30/04/2021 20:00:00 PM,calabria,,3.89,0.0,3.89,14.49,14.49,14.49
Florence,30/04/2021 20:00:00 PM,centro_nord,,20.33,0.0,20.33,81.31,81.31,81.31
Bari,30/04/2021 20:00:00 PM,sud,,6.92,0.0,6.92,19.36,19.36,19.36
Milan,30/04/2021 20:00:00 PM,nord,,27.27,0.0,27.27,109.07,109.07,109.07
Naples,30/04/2021 20:00:00 PM,sud,,36.66,122.62,27.19,40.4,40.4,40.4
Potenza,30/04/2021 20:00:00 PM,sud,,10.21,0.0,10.21,26.49,26.49,26.49
Province of Palermo,30/04/2021 20:00:00 PM,sicilia,,9.74,0.0,9.74,36.52,36.52,36.52
Province of Turin,30/04/2021 20:00:00 PM,nord,,32.52,0.0,32.52,130.09,130.09,130.09
Bologna,30/04/2021 20:00:00 PM,nord,,20.45,0.0,20.45,81.79,81.79,81.79
Provincia di Genova,30/04/2021 20:00:00 PM,nord,,29.7,0.0,29.7,108.04,108.04,108.04
Provincia di Perugia,30/04/2021 20:00:00 PM,centro_nord,,16.63,0.0,16.63,65.51,65.51,65.51
Rome,30/04/2021 20:00:00 PM,centro_sud,,42.97,72.85,35.43,61.54,61.54,61.54
Sardinia,30/04/2021 20:00:00 PM,sardegna,,59.03,66.73,49.72,93.17,93.17,93.17
Trento,30/04/2021 20:00:00 PM,nord,,34.2,6.94,33.25,92.35,92.35,92.35
Trieste,30/04/2021 20:00:00 PM,nord,,23.74,0.0,23.74,62.9,62.9,62.9
Valle d'Aosta,30/04/2021 20:00:00 PM,nord,,38.28,0.0,38.28,133.31,133.31,133.31
Venice,30/04/2021 20:00:00 PM,nord,,29.75,0.0,29.75,76.03,76.03,76.03
Provincia di Campobasso,30/04/2021 20:00:00 PM,centro_sud,,39.07,157.34,26.92,40.8,40.8,40.8
Provincia di Ancona,30/04/2021 20:00:00 PM,centro_nord,,16.41,0.0,16.41,60.93,60.93,60.93
Venice,16/05/2021 08:00:00 AM,nord,,71.78,221.63,43.22,82.13,82.13,82.13
Naples,16/05/2021 08:00:00 AM,sud,,67.76,190.3,43.92,78.9,78.9,78.9
Valle d'Aosta,16/05/2021 08:00:00 AM,nord,,38.24,170.51,25.24,41.19,41.19,41.19
Catanzaro,16/05/2021 08:00:00 AM,calabria,,65.89,97.98,51.85,95.92,95.92,95.92
Trieste,16/05/2021 08:00:00 AM,nord,,62.78,100.15,48.07,98.11,98.11,98.11
Florence,16/05/2021 08:00:00 AM,centro_nord,,16.78,0.0,16.78,63.56,63.56,63.56
L'Aquila,16/05/2021 08:00:00 AM,centro_sud,,30.12,5.83,29.39,79.34,79.34,79.34
Trento,16/05/2021 08:00:00 AM,nord,,74.64,301.88,38.7,75.27,75.27,75.27
Milan,16/05/2021 08:00:00 AM,nord,,50.96,204.4,31.73,53.12,53.12,53.12
Potenza,16/05/2021 08:00:00 AM,sud,,78.77,255.2,42.47,96.17,96.17,96.17
Bari,16/05/2021 08:00:00 AM,sud,,56.89,123.54,37.11,108.78,108.78,108.78
Rome,16/05/2021 08:00:00 AM,centro_sud,,17.81,0.0,17.81,66.07,66.07,66.07
Province of Palermo,16/05/2021 08:00:00 AM,sicilia,,26.02,23.48,23.65,58.09,58.09,58.09
Provincia di Perugia,16/05/2021 08:00:00 AM,centro_nord,,24.88,17.64,22.77,72.9,72.9,72.9
Province of Turin,16/05/2021 08:00:00 AM,nord,,24.2,84.93,18.06,36.82,36.82,36.82
Provincia di Ancona,16/05/2021 08:00:00 AM,centro_nord,,39.52,43.86,33.89,81.29,81.29,81.29
Provincia di Genova,16/05/2021 08:00:00 AM,nord,,11.91,0.0,11.91,47.64,47.64,47.64
Provincia di Campobasso,16/05/2021 08:00:00 AM,centro_sud,,79.05,254.47,45.22,87.4,87.4,87.4
Bologna,16/05/2021 08:00:00 AM,nord,,47.68,88.07,37.66,68.72,68.72,68.72
Sardinia,16/05/2021 08:00:00 AM,sardegna,,25.54,47.52,22.84,25.63,25.63,25.63
Venice,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,16/05/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,16/05/2021 05:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,16/05/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,16/05/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,16/05/2021 05:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,16/05/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,16/05/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,16/05/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,16/05/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,16/05/2021 05:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,16/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,16/05/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,16/05/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,16/05/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,16/05/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,16/05/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,16/05/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,16/05/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,16/05/2021 02:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,16/05/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,16/05/2021 02:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,16/05/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,16/05/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,16/05/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,16/05/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,16/05/2021 02:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,15/05/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,15/05/2021 23:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,15/05/2021 23:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,15/05/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,15/05/2021 23:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,15/05/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,15/05/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,15/05/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,15/05/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,15/05/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,15/05/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,15/05/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,15/05/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,15/05/2021 20:00:00 PM,nord,,253.75,237.89,159.8,354.67,354.67,354.67
Province of Palermo,15/05/2021 20:00:00 PM,sicilia,,255.29,624.53,64.98,255.29,255.29,255.29
Valle d'Aosta,15/05/2021 20:00:00 PM,nord,,138.28,8.38,134.97,357.79,357.79,357.79
Bari,15/05/2021 20:00:00 PM,sud,,55.53,0.0,55.53,222.13,222.13,222.13
Florence,15/05/2021 20:00:00 PM,centro_nord,,235.35,314.38,125.72,300.92,300.92,300.92
Potenza,15/05/2021 20:00:00 PM,sud,,59.09,0.0,59.09,236.03,236.03,236.03
Provincia di Campobasso,15/05/2021 20:00:00 PM,centro_sud,,243.77,559.95,73.78,254.56,254.56,254.56
Trento,15/05/2021 20:00:00 PM,nord,,77.52,0.0,77.52,310.08,310.08,310.08
Rome,15/05/2021 20:00:00 PM,centro_sud,,72.74,0.33,72.63,280.22,280.22,280.22
Provincia di Ancona,15/05/2021 20:00:00 PM,centro_nord,,191.02,210.88,122.21,276.24,276.24,276.24
Catanzaro,15/05/2021 20:00:00 PM,calabria,,54.85,0.0,54.85,218.43,218.43,218.43
L'Aquila,15/05/2021 20:00:00 PM,centro_sud,,104.77,9.36,101.78,273.7,273.7,273.7
Provincia di Genova,15/05/2021 20:00:00 PM,nord,,189.29,91.86,154.76,330.9,330.9,330.9
Provincia di Perugia,15/05/2021 20:00:00 PM,centro_nord,,213.81,279.0,121.16,283.41,283.41,283.41
Milan,15/05/2021 20:00:00 PM,nord,,236.92,238.34,147.47,329.33,329.33,329.33
Naples,15/05/2021 20:00:00 PM,sud,,252.59,613.13,65.35,254.28,254.28,254.28
Trieste,15/05/2021 20:00:00 PM,nord,,103.97,2.59,103.13,274.23,274.23,274.23
Bologna,15/05/2021 20:00:00 PM,nord,,209.78,223.27,131.93,299.83,299.83,299.83
Sardinia,15/05/2021 20:00:00 PM,sardegna,,314.25,640.95,78.35,322.48,322.48,322.48
Venice,15/05/2021 20:00:00 PM,nord,,75.24,0.0,75.24,290.55,290.55,290.55
Rome,15/05/2021 17:00:00 PM,centro_sud,,700.19,564.62,255.37,803.69,803.69,803.69
Catanzaro,15/05/2021 17:00:00 PM,calabria,,295.17,24.13,276.62,782.2,782.2,782.2
Valle d'Aosta,15/05/2021 17:00:00 PM,nord,,656.35,385.04,348.39,827.45,827.45,827.45
Naples,15/05/2021 17:00:00 PM,sud,,566.06,308.15,325.94,793.46,793.46,793.46
Bari,15/05/2021 17:00:00 PM,sud,,386.0,107.64,304.57,768.12,768.12,768.12
Venice,15/05/2021 17:00:00 PM,nord,,708.96,638.05,217.3,782.81,782.81,782.81
Province of Turin,15/05/2021 17:00:00 PM,nord,,436.3,135.54,327.42,828.29,828.29,828.29
Province of Palermo,15/05/2021 17:00:00 PM,sicilia,,816.47,853.68,136.68,816.58,816.58,816.58
Florence,15/05/2021 17:00:00 PM,centro_nord,,591.26,286.21,366.02,803.62,803.62,803.62
Potenza,15/05/2021 17:00:00 PM,sud,,572.47,281.34,356.43,784.08,784.08,784.08
Sardinia,15/05/2021 17:00:00 PM,sardegna,,845.43,873.19,128.67,845.5,845.5,845.5
Provincia di Perugia,15/05/2021 17:00:00 PM,centro_nord,,704.14,568.38,259.8,798.06,798.06,798.06
Milan,15/05/2021 17:00:00 PM,nord,,263.4,12.58,253.43,807.76,807.76,807.76
Bologna,15/05/2021 17:00:00 PM,nord,,540.94,277.42,324.02,797.1,797.1,797.1
L'Aquila,15/05/2021 17:00:00 PM,centro_sud,,779.26,765.66,182.94,799.25,799.25,799.25
Trieste,15/05/2021 17:00:00 PM,nord,,751.06,787.71,152.81,770.76,770.76,770.76
Provincia di Genova,15/05/2021 17:00:00 PM,nord,,315.52,23.88,296.47,817.77,817.77,817.77
Trento,15/05/2021 17:00:00 PM,nord,,234.72,11.43,225.86,793.5,793.5,793.5
Provincia di Campobasso,15/05/2021 17:00:00 PM,centro_sud,,499.97,238.66,315.46,789.78,789.78,789.78
Provincia di Ancona,15/05/2021 17:00:00 PM,centro_nord,,782.75,860.14,116.35,788.72,788.72,788.72
Valle d'Aosta,15/05/2021 14:00:00 PM,nord,,713.14,355.68,402.73,915.64,915.64,915.64
Trento,15/05/2021 14:00:00 PM,nord,,304.66,36.12,272.95,919.49,919.49,919.49
L'Aquila,15/05/2021 14:00:00 PM,centro_sud,,957.55,865.72,169.14,958.84,958.84,958.84
Province of Turin,15/05/2021 14:00:00 PM,nord,,547.73,203.51,369.34,916.82,916.82,916.82
Catanzaro,15/05/2021 14:00:00 PM,calabria,,453.12,67.67,389.66,986.96,986.96,986.96
Naples,15/05/2021 14:00:00 PM,sud,,408.3,23.07,387.02,966.3,966.3,966.3
Provincia di Perugia,15/05/2021 14:00:00 PM,centro_nord,,895.0,718.96,244.67,946.49,946.49,946.49
Provincia di Campobasso,15/05/2021 14:00:00 PM,centro_sud,,258.11,3.19,255.18,964.23,964.23,964.23
Province of Palermo,15/05/2021 14:00:00 PM,sicilia,,988.66,892.13,150.83,989.82,989.82,989.82
Provincia di Genova,15/05/2021 14:00:00 PM,nord,,231.38,3.27,228.48,925.52,925.52,925.52
Potenza,15/05/2021 14:00:00 PM,sud,,870.27,564.4,347.85,974.91,974.91,974.91
Trieste,15/05/2021 14:00:00 PM,nord,,884.45,758.93,210.93,924.97,924.97,924.97
Rome,15/05/2021 14:00:00 PM,centro_sud,,558.43,210.62,366.13,954.22,954.22,954.22
Bologna,15/05/2021 14:00:00 PM,nord,,710.64,349.26,399.07,929.97,929.97,929.97
Venice,15/05/2021 14:00:00 PM,nord,,922.1,885.9,136.68,922.57,922.57,922.57
Provincia di Ancona,15/05/2021 14:00:00 PM,centro_nord,,941.15,878.41,148.79,942.4,942.4,942.4
Florence,15/05/2021 14:00:00 PM,centro_nord,,877.15,696.45,252.56,936.25,936.25,936.25
Sardinia,15/05/2021 14:00:00 PM,sardegna,,960.88,903.99,132.81,960.89,960.89,960.89
Milan,15/05/2021 14:00:00 PM,nord,,228.69,2.48,226.51,914.75,914.75,914.75
Bari,15/05/2021 14:00:00 PM,sud,,509.1,106.95,410.35,968.62,968.62,968.62
Trieste,15/05/2021 11:00:00 AM,nord,,519.51,478.08,217.43,619.96,619.96,619.96
Florence,15/05/2021 11:00:00 AM,centro_nord,,424.55,245.07,274.25,598.04,598.04,598.04
Potenza,15/05/2021 11:00:00 AM,sud,,543.34,451.07,243.19,662.13,662.13,662.13
Sardinia,15/05/2021 11:00:00 AM,sardegna,,570.12,775.26,107.09,580.48,580.48,580.48
L'Aquila,15/05/2021 11:00:00 AM,centro_sud,,506.84,477.37,202.06,631.45,631.45,631.45
Milan,15/05/2021 11:00:00 AM,nord,,217.8,20.21,205.89,569.45,569.45,569.45
Provincia di Campobasso,15/05/2021 11:00:00 AM,centro_sud,,637.19,799.37,116.79,644.56,644.56,644.56
Provincia di Perugia,15/05/2021 11:00:00 AM,centro_nord,,458.9,328.95,252.33,615.69,615.69,615.69
Provincia di Ancona,15/05/2021 11:00:00 AM,centro_nord,,357.77,132.97,273.8,620.14,620.14,620.14
Provincia di Genova,15/05/2021 11:00:00 AM,nord,,471.36,402.83,233.73,572.74,572.74,572.74
Bari,15/05/2021 11:00:00 AM,sud,,216.22,24.46,199.71,668.88,668.88,668.88
Naples,15/05/2021 11:00:00 AM,sud,,635.84,817.69,104.57,639.76,639.76,639.76
Bologna,15/05/2021 11:00:00 AM,nord,,360.57,122.14,285.65,597.58,597.58,597.58
Rome,15/05/2021 11:00:00 AM,centro_sud,,498.67,391.17,252.37,616.63,616.63,616.63
Valle d'Aosta,15/05/2021 11:00:00 AM,nord,,143.52,36.41,122.73,556.49,556.49,556.49
Province of Palermo,15/05/2021 11:00:00 AM,sicilia,,561.72,624.34,156.97,641.31,641.31,641.31
Trento,15/05/2021 11:00:00 AM,nord,,504.41,459.13,226.12,593.42,593.42,593.42
Province of Turin,15/05/2021 11:00:00 AM,nord,,344.06,132.67,268.23,553.72,553.72,553.72
Venice,15/05/2021 11:00:00 AM,nord,,397.32,189.56,280.03,603.79,603.79,603.79
Catanzaro,15/05/2021 11:00:00 AM,calabria,,657.79,777.73,131.06,674.13,674.13,674.13
Florence,15/05/2021 08:00:00 AM,centro_nord,,15.32,0.0,15.32,61.3,61.3,61.3
Milan,15/05/2021 08:00:00 AM,nord,,25.12,8.74,24.33,50.87,50.87,50.87
Province of Turin,15/05/2021 08:00:00 AM,nord,,26.91,44.44,23.84,34.73,34.73,34.73
Provincia di Perugia,15/05/2021 08:00:00 AM,centro_nord,,38.53,43.4,33.58,70.62,70.62,70.62
Rome,15/05/2021 08:00:00 AM,centro_sud,,58.95,207.66,36.64,63.9,63.9,63.9
L'Aquila,15/05/2021 08:00:00 AM,centro_sud,,60.88,186.68,38.13,77.07,77.07,77.07
Bologna,15/05/2021 08:00:00 AM,nord,,17.0,0.0,17.0,66.39,66.39,66.39
Trento,15/05/2021 08:00:00 AM,nord,,21.62,0.0,21.62,72.8,72.8,72.8
Provincia di Genova,15/05/2021 08:00:00 AM,nord,,44.74,193.16,28.6,45.46,45.46,45.46
Trieste,15/05/2021 08:00:00 AM,nord,,51.8,68.1,41.94,95.6,95.6,95.6
Naples,15/05/2021 08:00:00 AM,sud,,76.72,276.17,42.87,76.72,76.72,76.72
Potenza,15/05/2021 08:00:00 AM,sud,,49.23,74.35,38.83,93.93,93.93,93.93
Venice,15/05/2021 08:00:00 AM,nord,,20.79,0.0,20.79,79.69,79.69,79.69
Catanzaro,15/05/2021 08:00:00 AM,calabria,,93.35,318.89,48.34,93.79,93.79,93.79
Sardinia,15/05/2021 08:00:00 AM,sardegna,,19.43,0.0,19.43,23.92,23.92,23.92
Province of Palermo,15/05/2021 08:00:00 AM,sicilia,,45.57,172.23,28.96,56.17,56.17,56.17
Provincia di Campobasso,15/05/2021 08:00:00 AM,centro_sud,,84.94,329.74,41.77,85.14,85.14,85.14
Provincia di Ancona,15/05/2021 08:00:00 AM,centro_nord,,39.01,30.86,35.14,78.95,78.95,78.95
Bari,15/05/2021 08:00:00 AM,sud,,34.18,7.24,33.03,106.49,106.49,106.49
Valle d'Aosta,15/05/2021 08:00:00 AM,nord,,10.24,0.0,10.24,38.99,38.99,38.99
Province of Palermo,15/05/2021 05:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,15/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,15/05/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,15/05/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,15/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,15/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,15/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,15/05/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,15/05/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
